gene_symbol	standard_zscore	standard_zscore_abs	sample_rank_zscore	sample_rank_zscore_abs	cohort_robust_scale	cohort_robust_scale_abs	top50_all_methods
PHTF1	0.004713549443336	0.004713549443336	0.0053997344404182	0.0053997344404182	0.0054615943807696	0.0054615943807696	False
GPD1L	-0.0047135175105595	0.0047135175105595	-0.004997091372316	0.004997091372316	-0.0050939781490315	0.0050939781490315	False
FLAD1	-0.0047121755059699	0.0047121755059699	-0.0045942502813966	0.0045942502813966	-0.0052187010248393	0.0052187010248393	False
SAP130	-0.0047105448133722	0.0047105448133722	-0.0038999264754146	0.0038999264754146	-0.0050643620606859	0.0050643620606859	False
RRP7A	-0.0047093773048986	0.0047093773048986	-0.0047094690568345	0.0047094690568345	-0.004558049521949	0.004558049521949	False
HBZ	0.0047093631167369	0.0047093631167369	0.0032929437467321	0.0032929437467321	0.0060926360246709	0.0060926360246709	False
STIM2	-0.0047077291996543	0.0047077291996543	-0.004599932837073	0.004599932837073	-0.0053291438361425	0.0053291438361425	False
CLP1	-0.0047056793751225	0.0047056793751225	-0.005774998270221	0.005774998270221	-0.0076707657012091	0.0076707657012091	False
RASA3	-0.0047053025677671	0.0047053025677671	-0.0043339781364106	0.0043339781364106	-0.0053136639365404	0.0053136639365404	False
CHTF8	-0.0047045600065911	0.0047045600065911	-0.0048362276113037	0.0048362276113037	-0.004724579632448	0.004724579632448	False
NOSIP	-0.0047033777296811	0.0047033777296811	-0.0045125464980569	0.0045125464980569	-0.0052348943358551	0.0052348943358551	False
FKBP5	0.0047015232264318	0.0047015232264318	0.0052021950971561	0.0052021950971561	0.0044937085379416	0.0044937085379416	False
RBM26	-0.0047012062104628	0.0047012062104628	-0.0042415250030246	0.0042415250030246	-0.0045671448565373	0.0045671448565373	False
OSBPL6	0.0047010988726022	0.0047010988726022	0.0049060038896697	0.0049060038896697	0.0080138248898224	0.0080138248898224	False
BTN2A2	-0.0047008990300843	0.0047008990300843	-0.0047853885343356	0.0047853885343356	-0.004784166973783	0.004784166973783	False
SMYD4	-0.0047002081075153	0.0047002081075153	-0.0048124613947024	0.0048124613947024	-0.0045419942885828	0.0045419942885828	False
KIF1B	0.0046999184733171	0.0046999184733171	0.0049154716191562	0.0049154716191562	0.0047693972237856	0.0047693972237856	False
ALKBH3	-0.0046938771231324	0.0046938771231324	-0.0048019408780703	0.0048019408780703	-0.0049033527496629	0.0049033527496629	False
OXNAD1	-0.0046917057884805	0.0046917057884805	-0.0048783276566694	0.0048783276566694	-0.0048664065394612	0.0048664065394612	False
CCR3	-0.0046907839058647	0.0046907839058647	-0.0045441001756535	0.0045441001756535	-0.0042907364358152	0.0042907364358152	False
CCR6	-0.0046869783475865	0.0046869783475865	-0.0049787709475825	0.0049787709475825	-0.0044175838901671	0.0044175838901671	False
GZMM	-0.0046820848771712	0.0046820848771712	-0.0038671997268431	0.0038671997268431	-0.0045897481943503	0.0045897481943503	False
CD163	0.0046815087192491	0.0046815087192491	0.0044065603317475	0.0044065603317475	0.0055123620652779	0.0055123620652779	False
CRBN	0.0046811814451994	0.0046811814451994	0.0050790850615421	0.0050790850615421	0.0055500111178066	0.0055500111178066	False
LCN2	0.0046774747829707	0.0046774747829707	0.0044413995876585	0.0044413995876585	0.0040050472725292	0.0040050472725292	False
ALDH1A1	-0.0046769249034242	0.0046769249034242	-0.0045619269374808	0.0045619269374808	-0.0040985525806476	0.0040985525806476	False
SH3GLB1	0.0046768194084527	0.0046768194084527	0.0050635099398497	0.0050635099398497	0.0043581231964139	0.0043581231964139	False
HNMT	0.0046763226349812	0.0046763226349812	0.005036313902689	0.005036313902689	0.0058292352253968	0.0058292352253968	False
SURF1	-0.0046738296079755	0.0046738296079755	-0.0055937935787122	0.0055937935787122	-0.0053045446097797	0.0053045446097797	False
APBB1	-0.0046722796615662	0.0046722796615662	-0.0045599793460951	0.0045599793460951	-0.0045929646940886	0.0045929646940886	False
NDUFB3	0.0046720897472494	0.0046720897472494	0.0047350877893057	0.0047350877893057	0.0043976809033241	0.0043976809033241	False
TSG101	0.0046710666109817	0.0046710666109817	0.0045955009910562	0.0045955009910562	0.005809324559849	0.005809324559849	False
CDKN2D	0.0046710301894701	0.0046710301894701	0.004781125567905	0.004781125567905	0.0045061429010591	0.0045061429010591	False
SLC37A3	0.0046710105076467	0.0046710105076467	0.0050695706114915	0.0050695706114915	0.0053067878456897	0.0053067878456897	False
RNF144A	-0.0046708332365174	0.0046708332365174	-0.004140281173884	0.004140281173884	-0.0050777865686427	0.0050777865686427	False
UNC119B	-0.0046661721256233	0.0046661721256233	-0.0045110213621832	0.0045110213621832	-0.00496944837554	0.00496944837554	False
TSPAN18	-0.0046657695819781	0.0046657695819781	-0.004442664381563	0.004442664381563	-0.0060255988763521	0.0060255988763521	False
BCAS4	-0.0046648160329766	0.0046648160329766	-0.0035784815841148	0.0035784815841148	-0.0069955423778938	0.0069955423778938	False
SSBP4	-0.0046636374085845	0.0046636374085845	-0.0033751283463025	0.0033751283463025	-0.0051891925013936	0.0051891925013936	False
TP53	-0.0046615860775314	0.0046615860775314	-0.0050737444054134	0.0050737444054134	-0.0068190193559227	0.0068190193559227	False
LIMS1	0.0046603830065217	0.0046603830065217	0.0045584208915626	0.0045584208915626	0.0048862018660619	0.0048862018660619	False
TRERF1	-0.0046581943200277	0.0046581943200277	-0.0038385714103535	0.0038385714103535	-0.0050337434815784	0.0050337434815784	False
POLR2C	-0.0046576899995121	0.0046576899995121	-0.0040583458927181	0.0040583458927181	-0.0057265054174164	0.0057265054174164	False
LILRB4	0.0046574985301953	0.0046574985301953	0.0044632479386156	0.0044632479386156	0.0049741635784386	0.0049741635784386	False
TLR5	0.0046574456231376	0.0046574456231376	0.00472782027827	0.00472782027827	0.0043702836070099	0.0043702836070099	False
THOC7	0.0046553093067687	0.0046553093067687	0.0041286922957791	0.0041286922957791	0.004585087178554	0.004585087178554	False
THEM4	-0.0046552330115521	0.0046552330115521	-0.0049980777506907	0.0049980777506907	-0.0045389065139335	0.0045389065139335	False
GAMT	-0.004653551668106	0.004653551668106	-0.0038978376348553	0.0038978376348553	-0.0047886053852379	0.0047886053852379	False
RBMS2	-0.0046526316186329	0.0046526316186329	-0.0040114810504502	0.0040114810504502	-0.0060704684477608	0.0060704684477608	False
PRR5L	-0.0046514635943544	0.0046514635943544	-0.0042021208826594	0.0042021208826594	-0.0043717932019141	0.0043717932019141	False
LYRM7	-0.0046503826247985	0.0046503826247985	-0.0051747219141532	0.0051747219141532	-0.0048522601849955	0.0048522601849955	False
CEP78	-0.0046497514977324	0.0046497514977324	-0.0045027443727215	0.0045027443727215	-0.0050187457940989	0.0050187457940989	False
HIC2	-0.0046454746553624	0.0046454746553624	-0.0038280534514608	0.0038280534514608	-0.0054109686871027	0.0054109686871027	False
TIGD3	-0.0046450711975814	0.0046450711975814	-0.0042657874671229	0.0042657874671229	-0.004082270502121	0.004082270502121	False
UPRT	-0.0046429379995856	0.0046429379995856	-0.0048692980228739	0.0048692980228739	-0.0053431140957862	0.0053431140957862	False
MTMR12	-0.0046414893075332	0.0046414893075332	-0.0048909595325173	0.0048909595325173	-0.0049284359335112	0.0049284359335112	False
GAL3ST4	-0.004640935117118	0.004640935117118	-0.0052051794123086	0.0052051794123086	-0.0046484798312308	0.0046484798312308	False
DYSF	0.0046408230622422	0.0046408230622422	0.0045497825351383	0.0045497825351383	0.0044403097408833	0.0044403097408833	False
MARCO	0.0046392139772433	0.0046392139772433	0.0041282557616683	0.0041282557616683	0.0049828543213357	0.0049828543213357	False
PACS1	-0.0046386811690054	0.0046386811690054	-0.0034166459591646	0.0034166459591646	-0.0051443968372109	0.0051443968372109	False
ARFGAP2	-0.0046355646077915	0.0046355646077915	-0.0049339365625503	0.0049339365625503	-0.0052948360711048	0.0052948360711048	False
SLC37A1	-0.0046337875787019	0.0046337875787019	-0.0044038824373577	0.0044038824373577	-0.0048195456004554	0.0048195456004554	False
CST7	0.0046335203683084	0.0046335203683084	0.0044767489472312	0.0044767489472312	0.0044161302160945	0.0044161302160945	False
LRRN1	0.0046325015171881	0.0046325015171881	0.0055165870308685	0.0055165870308685	0.0054832735269667	0.0054832735269667	False
DBP	-0.0046320341862597	0.0046320341862597	-0.0050242379669467	0.0050242379669467	-0.0046153455631403	0.0046153455631403	False
CEACAM1	0.0046317920634615	0.0046317920634615	0.0051702540210025	0.0051702540210025	0.004628803098905	0.004628803098905	False
COPS5	0.0046278553420162	0.0046278553420162	0.0048521598362405	0.0048521598362405	0.0045901051788409	0.0045901051788409	False
INO80	-0.0046264898033533	0.0046264898033533	-0.0034182175318626	0.0034182175318626	-0.0053029574810239	0.0053029574810239	False
LTB4R	0.0046261881998121	0.0046261881998121	0.0049549329371804	0.0049549329371804	0.0042786250299124	0.0042786250299124	False
RPA4	0.004624884290167	0.004624884290167	0.004502099620065	0.004502099620065	0.0076857730379606	0.0076857730379606	False
BCL11A	-0.0046231561714075	0.0046231561714075	-0.0040553161863613	0.0040553161863613	-0.0043426347341	0.0043426347341	False
VSIG4	0.0046227819777522	0.0046227819777522	0.0050866547566161	0.0050866547566161	0.0055699062935371	0.0055699062935371	False
PI4KB	-0.0046217673436861	0.0046217673436861	-0.0032655765925431	0.0032655765925431	-0.0050653082815371	0.0050653082815371	False
SPG7	-0.0046205389873274	0.0046205389873274	-0.004507843310076	0.004507843310076	-0.0050929205440572	0.0050929205440572	False
CSGALNACT2	0.004618938797234	0.004618938797234	0.0043364451505561	0.0043364451505561	0.0051659905193513	0.0051659905193513	False
PITPNA	-0.0046176126295114	0.0046176126295114	-0.0047156167336488	0.0047156167336488	-0.0046109578289845	0.0046109578289845	False
GUCA1B	-0.0046175545312971	0.0046175545312971	-0.0041019306573086	0.0041019306573086	-0.0068648159717142	0.0068648159717142	False
TXNDC16	-0.0046165930239311	0.0046165930239311	-0.0045224600225295	0.0045224600225295	-0.0050616441959093	0.0050616441959093	False
POLR2A	-0.004616556740909	0.004616556740909	-0.0034417850752796	0.0034417850752796	-0.00484917492378	0.00484917492378	False
FAM110A	-0.0046159189684746	0.0046159189684746	-0.0043670876532783	0.0043670876532783	-0.0049818102715766	0.0049818102715766	False
CTNNA1	0.0046143148366517	0.0046143148366517	0.0044483615392223	0.0044483615392223	0.0050026643159889	0.0050026643159889	False
CXCR3	-0.0046142461469486	0.0046142461469486	-0.004275057994712	0.004275057994712	-0.0045838386311942	0.0045838386311942	False
MS4A3	0.0046132109440471	0.0046132109440471	0.0047734443698904	0.0047734443698904	0.0052740508525502	0.0052740508525502	False
FERMT3	0.004611772904452	0.004611772904452	0.0045834299279569	0.0045834299279569	0.0045779551129006	0.0045779551129006	False
SKIV2L	-0.0046105813230376	0.0046105813230376	-0.00403793715067	0.00403793715067	-0.0055880240828242	0.0055880240828242	False
SLC35E1	-0.0046104800343897	0.0046104800343897	-0.0046986811803695	0.0046986811803695	-0.0046323793833464	0.0046323793833464	False
OPLAH	0.0046065810063739	0.0046065810063739	0.0053782531270106	0.0053782531270106	0.0047045870663916	0.0047045870663916	False
FCRL3	-0.0046050740417085	0.0046050740417085	-0.003935593861139	0.003935593861139	-0.0042995375081709	0.0042995375081709	False
SKI	-0.0046042191847265	0.0046042191847265	-0.004417885250418	0.004417885250418	-0.0045288958623581	0.0045288958623581	False
SMAD7	-0.0046040262093745	0.0046040262093745	-0.0043104371573409	0.0043104371573409	-0.0047908693393127	0.0047908693393127	False
ABHD15	-0.0046032557624398	0.0046032557624398	-0.0046544421669169	0.0046544421669169	-0.0045321234925597	0.0045321234925597	False
HAUS5	-0.0046028491736208	0.0046028491736208	-0.0042477331655134	0.0042477331655134	-0.0051283090883851	0.0051283090883851	False
SAR1A	0.0046020971398431	0.0046020971398431	0.0050251135723279	0.0050251135723279	0.0052942692776611	0.0052942692776611	False
RASGRP1	-0.0046003176262783	0.0046003176262783	-0.0040130662130825	0.0040130662130825	-0.0041824806285056	0.0041824806285056	False
CAST	0.0045991665876902	0.0045991665876902	0.0050698111110366	0.0050698111110366	0.0073088927825418	0.0073088927825418	False
AVL9	0.0045975530733624	0.0045975530733624	0.0050046673200044	0.0050046673200044	0.0057303590235517	0.0057303590235517	False
HEMK1	-0.0045969085023393	0.0045969085023393	-0.0047989478510472	0.0047989478510472	-0.0050747825501999	0.0050747825501999	False
RBM14	-0.0045957694092888	0.0045957694092888	-0.0048243384203076	0.0048243384203076	-0.0052378694534522	0.0052378694534522	False
CRTC2	-0.0045953282587678	0.0045953282587678	-0.0038781278860112	0.0038781278860112	-0.0054999271921464	0.0054999271921464	False
SRPK1	0.0045926065679924	0.0045926065679924	0.0045460617474004	0.0045460617474004	0.0040476854089995	0.0040476854089995	False
MTRF1L	0.0045923378578825	0.0045923378578825	0.0049309447041003	0.0049309447041003	0.0053032371685385	0.0053032371685385	False
ALDH16A1	-0.0045909752320178	0.0045909752320178	-0.0045701392464244	0.0045701392464244	-0.004932264427338	0.004932264427338	False
CRISP2	0.0045903113303841	0.0045903113303841	0.0040872564377323	0.0040872564377323	0.0083551057398187	0.0083551057398187	False
AMPH	0.004589487911335	0.004589487911335	0.005209771206416	0.005209771206416	0.0072044261349119	0.0072044261349119	False
STX17	-0.0045865146049429	0.0045865146049429	-0.0040589795340032	0.0040589795340032	-0.0051644429137561	0.0051644429137561	False
THBS1	0.0045856831011165	0.0045856831011165	0.0052171252430317	0.0052171252430317	0.0053657253900625	0.0053657253900625	False
IP6K2	-0.0045841434765283	0.0045841434765283	-0.0044466418437177	0.0044466418437177	-0.0068873229431444	0.0068873229431444	False
KIAA0355	-0.0045800906987145	0.0045800906987145	-0.0046978193415844	0.0046978193415844	-0.0047796168741717	0.0047796168741717	False
CLIC4	0.0045781032761172	0.0045781032761172	0.0044026668406345	0.0044026668406345	0.0072277636815458	0.0072277636815458	False
ZNF609	-0.004576417104068	0.004576417104068	-0.0043384633155494	0.0043384633155494	-0.0047251408766169	0.0047251408766169	False
CTU2	0.0045761887019265	0.0045761887019265	0.0048907763860124	0.0048907763860124	0.005667373710039	0.005667373710039	False
E2F2	0.0045759019690814	0.0045759019690814	0.0035335157435682	0.0035335157435682	0.0047552113746802	0.0047552113746802	False
APOBEC3D	-0.0045752388590985	0.0045752388590985	-0.0040642028158845	0.0040642028158845	-0.0053001833357974	0.0053001833357974	False
IL4R	0.0045747304567895	0.0045747304567895	0.0051968930718533	0.0051968930718533	0.0050573321574375	0.0050573321574375	False
STK17B	0.0045745521034173	0.0045745521034173	0.0047780332651882	0.0047780332651882	0.0047425244106391	0.0047425244106391	False
WBP4	0.004574063087647	0.004574063087647	0.0051295726464443	0.0051295726464443	0.0062862038378439	0.0062862038378439	False
WDR35	-0.0045718110500833	0.0045718110500833	-0.0046863877718688	0.0046863877718688	-0.005327711840291	0.005327711840291	False
TBC1D8	0.0045715759899729	0.0045715759899729	0.0051263884948326	0.0051263884948326	0.0052099978687989	0.0052099978687989	False
PHRF1	-0.0045703778945214	0.0045703778945214	-0.0048809688941814	0.0048809688941814	-0.0052243188713005	0.0052243188713005	False
FGD4	0.0045694428661158	0.0045694428661158	0.0050656231522179	0.0050656231522179	0.0053372377429331	0.0053372377429331	False
CD63	0.0045677094610621	0.0045677094610621	0.004975440320755	0.004975440320755	0.0045367136324295	0.0045367136324295	False
SEMA4C	-0.0045672313484376	0.0045672313484376	-0.0030714258165569	0.0030714258165569	-0.0050916931478268	0.0050916931478268	False
WIPI1	0.0045669636530951	0.0045669636530951	0.0047739421288211	0.0047739421288211	0.0041955064017621	0.0041955064017621	False
MT2A	-0.0045659087497141	0.0045659087497141	-0.0043091845388596	0.0043091845388596	-0.0047468453217252	0.0047468453217252	False
LRRFIP2	0.0045632593197581	0.0045632593197581	0.0051377478460822	0.0051377478460822	0.0050882195225535	0.0050882195225535	False
BAZ1A	0.0045626788592887	0.0045626788592887	0.0047901844460947	0.0047901844460947	0.0050505465608551	0.0050505465608551	False
DNAJC5	0.0045624540668135	0.0045624540668135	0.0051182566849071	0.0051182566849071	0.0050034146234623	0.0050034146234623	False
TMEM214	-0.0045607063598842	0.0045607063598842	-0.004011870527052	0.004011870527052	-0.004842865754594	0.004842865754594	False
UFSP2	-0.0045576437333139	0.0045576437333139	-0.0052593214280038	0.0052593214280038	-0.0045874772841697	0.0045874772841697	False
BANP	-0.0045548262452963	0.0045548262452963	-0.0046902146374702	0.0046902146374702	-0.0046366946684772	0.0046366946684772	False
TP53I3	0.004553693346505	0.004553693346505	0.0052330933687998	0.0052330933687998	0.004593367754982	0.004593367754982	False
MEF2A	0.0045535628099387	0.0045535628099387	0.0051393507121365	0.0051393507121365	0.0051502659951133	0.0051502659951133	False
BIN1	-0.0045529346143702	0.0045529346143702	-0.0044281076154834	0.0044281076154834	-0.0043629638891153	0.0043629638891153	False
NLRC3	-0.0045525722820029	0.0045525722820029	-0.0039657164038494	0.0039657164038494	-0.0043825596078171	0.0043825596078171	False
SFT2D1	0.0045523561975777	0.0045523561975777	0.0044104444800834	0.0044104444800834	0.0049076061016913	0.0049076061016913	False
TAF15	-0.0045514773113975	0.0045514773113975	-0.0043913070641459	0.0043913070641459	-0.0048322387549728	0.0048322387549728	False
OXSR1	0.0045512078030439	0.0045512078030439	0.0049060766260436	0.0049060766260436	0.0058278944421012	0.0058278944421012	False
CD19	-0.0045489208045732	0.0045489208045732	-0.0045565361410241	0.0045565361410241	-0.0055356769105705	0.0055356769105705	False
ZNF559	-0.0045487607779621	0.0045487607779621	-0.0041942475848901	0.0041942475848901	-0.0043411185086612	0.0043411185086612	False
RAB20	0.0045483607361333	0.0045483607361333	0.005076053250909	0.005076053250909	0.0052373930557032	0.0052373930557032	False
CIB1	-0.0045468611889136	0.0045468611889136	-0.0048864752460452	0.0048864752460452	-0.0044037964335969	0.0044037964335969	False
STXBP1	-0.0045468546469565	0.0045468546469565	-0.0024829102978812	0.0024829102978812	-0.0043777980532042	0.0043777980532042	False
LIN7A	0.0045458194600444	0.0045458194600444	0.0051307164438748	0.0051307164438748	0.0045174290953893	0.0045174290953893	False
ZNF573	-0.0045448095718388	0.0045448095718388	-0.0038018234597808	0.0038018234597808	-0.0041960242587881	0.0041960242587881	False
ZNF174	-0.0045445651226132	0.0045445651226132	-0.0041295938775978	0.0041295938775978	-0.0058785646086621	0.0058785646086621	False
RABGAP1L	-0.0045437427703399	0.0045437427703399	-0.0046606742387541	0.0046606742387541	-0.0047201204470991	0.0047201204470991	False
JMJD6	0.0045431602549425	0.0045431602549425	0.0051646286062917	0.0051646286062917	0.0049532518567607	0.0049532518567607	False
FOLR3	0.0045413555713454	0.0045413555713454	0.0051126202391445	0.0051126202391445	0.0055242038760177	0.0055242038760177	False
AIP	-0.0045409323777156	0.0045409323777156	-0.0044723814535885	0.0044723814535885	-0.0054100749074092	0.0054100749074092	False
PGM3	-0.0045404539293717	0.0045404539293717	-0.0043384119982096	0.0043384119982096	-0.0062233952932345	0.0062233952932345	False
PECR	0.0045393399627957	0.0045393399627957	0.0054577888702023	0.0054577888702023	0.0048849053158303	0.0048849053158303	False
MPI	-0.0045381694403068	0.0045381694403068	-0.0047708567503497	0.0047708567503497	-0.0048455007416911	0.0048455007416911	False
PBX4	-0.0045352656278662	0.0045352656278662	-0.004456494068219	0.004456494068219	-0.0048019539948366	0.0048019539948366	False
ARL8B	0.0045352550448089	0.0045352550448089	0.0050669311733397	0.0050669311733397	0.0048925632795388	0.0048925632795388	False
CCR4	-0.0045339755294436	0.0045339755294436	-0.0045997052679453	0.0045997052679453	-0.0058393532178559	0.0058393532178559	False
CAMSAP1	-0.0045339192903969	0.0045339192903969	-0.0046064467812736	0.0046064467812736	-0.004672568710238	0.004672568710238	False
ZFP62	-0.0045336585134003	0.0045336585134003	-0.0048215266697932	0.0048215266697932	-0.0053501055061221	0.0053501055061221	False
WDR73	-0.0045333104114612	0.0045333104114612	-0.0037638150780877	0.0037638150780877	-0.0045583047982789	0.0045583047982789	False
PHACTR2	0.0045318354587208	0.0045318354587208	0.0056091346915892	0.0056091346915892	0.0063274855315373	0.0063274855315373	False
SUDS3	-0.0045302422802638	0.0045302422802638	-0.0031917810387076	0.0031917810387076	-0.0061236421925265	0.0061236421925265	False
ABLIM1	-0.0045283099600107	0.0045283099600107	-0.0042077455660958	0.0042077455660958	-0.0043227311235745	0.0043227311235745	False
MMADHC	0.0045269639307642	0.0045269639307642	0.0048638857549399	0.0048638857549399	0.0049256129909275	0.0049256129909275	False
SDF4	-0.0045248906182507	0.0045248906182507	-0.0024795301925483	0.0024795301925483	-0.0059844605370834	0.0059844605370834	False
ZNF266	-0.0045229181589925	0.0045229181589925	-0.0042030017625632	0.0042030017625632	-0.0049830528089764	0.0049830528089764	False
HMGB3	0.0045205347149133	0.0045205347149133	0.0044726535373101	0.0044726535373101	0.0073793346532392	0.0073793346532392	False
LRPAP1	0.0045204020787741	0.0045204020787741	0.0052538818001654	0.0052538818001654	0.0048780673478578	0.0048780673478578	False
RDH13	-0.0045169242845044	0.0045169242845044	-0.0041957405212021	0.0041957405212021	-0.0043742577927753	0.0043742577927753	False
CD44	0.0045163471087631	0.0045163471087631	0.0049439956271247	0.0049439956271247	0.0046623252980532	0.0046623252980532	False
SERPINE2	0.004516285506484	0.004516285506484	0.0047575957493939	0.0047575957493939	0.0080793253975167	0.0080793253975167	False
VAV2	-0.0045157645419546	0.0045157645419546	-0.0044549100129133	0.0044549100129133	-0.0048307598399747	0.0048307598399747	False
THADA	-0.0045151662992677	0.0045151662992677	-0.0041670090799882	0.0041670090799882	-0.0047224524874011	0.0047224524874011	False
DCTN4	0.0045146011790376	0.0045146011790376	0.0051360488532046	0.0051360488532046	0.0053946694021489	0.0053946694021489	False
RTTN	-0.0045123491071239	0.0045123491071239	-0.0046559557622488	0.0046559557622488	-0.0048767349937499	0.0048767349937499	False
ASF1A	-0.0045110011461079	0.0045110011461079	-0.0043891196788261	0.0043891196788261	-0.0057630014555	0.0057630014555	False
HSH2D	-0.0045107585585583	0.0045107585585583	-0.0037796370691697	0.0037796370691697	-0.0048549034941913	0.0048549034941913	False
NELL2	-0.0045098443474807	0.0045098443474807	-0.0044625030080784	0.0044625030080784	-0.0041059286380883	0.0041059286380883	False
FAM20A	0.004509798053492	0.004509798053492	0.0052627004071618	0.0052627004071618	0.0054730841724653	0.0054730841724653	False
NAIP	0.0045092650510542	0.0045092650510542	0.0049136638128833	0.0049136638128833	0.004479067876795	0.004479067876795	False
HNRNPUL2	-0.0045073461230037	0.0045073461230037	-0.0045749834557091	0.0045749834557091	-0.0050837285298497	0.0050837285298497	False
SOX4	-0.0045064948703089	0.0045064948703089	-0.0042537323570602	0.0042537323570602	-0.0055637775290318	0.0055637775290318	False
CRY1	-0.0045039151718575	0.0045039151718575	-0.0052018759009022	0.0052018759009022	-0.004908377949979	0.004908377949979	False
SLC17A5	0.0045028437191577	0.0045028437191577	0.0053872309510441	0.0053872309510441	0.006626865804896	0.006626865804896	False
RBM4	-0.0045005908337746	0.0045005908337746	-0.0044178659309265	0.0044178659309265	-0.0050078233093536	0.0050078233093536	False
SEC14L1	-0.0044985773560883	0.0044985773560883	-0.0044331697232892	0.0044331697232892	-0.005374919618716	0.005374919618716	False
TBC1D22A	-0.0044961566334356	0.0044961566334356	-0.0048562539683969	0.0048562539683969	-0.0039737763915528	0.0039737763915528	False
SLC25A40	0.0044942061702605	0.0044942061702605	0.0049974409729043	0.0049974409729043	0.0046929319979248	0.0046929319979248	False
COQ2	0.00449319260269	0.00449319260269	0.0053373468903552	0.0053373468903552	0.0059737908255979	0.0059737908255979	False
APOBEC3F	-0.0044926196888595	0.0044926196888595	-0.0041585705320817	0.0041585705320817	-0.0046364781994242	0.0046364781994242	False
MUL1	-0.004492385172861	0.004492385172861	-0.0025934670558464	0.0025934670558464	-0.0046977539343607	0.0046977539343607	False
FUT7	0.0044919620311745	0.0044919620311745	0.0049068297088726	0.0049068297088726	0.0043355930854051	0.0043355930854051	False
SPTLC2	0.0044918154544497	0.0044918154544497	0.0052276742113768	0.0052276742113768	0.0054852236208032	0.0054852236208032	False
DUSP22	0.0044902823333333	0.0044902823333333	0.0040666572541646	0.0040666572541646	0.0058474913495314	0.0058474913495314	False
RNF125	-0.0044899447702536	0.0044899447702536	-0.003938754081386	0.003938754081386	-0.0042768929053513	0.0042768929053513	False
ZNF384	-0.0044898550101515	0.0044898550101515	-0.0049756073373131	0.0049756073373131	-0.0058641535500757	0.0058641535500757	False
RALGAPA1	-0.0044888851859364	0.0044888851859364	-0.0045910552986846	0.0045910552986846	-0.0050860252356148	0.0050860252356148	False
TUBGCP6	-0.0044886839900225	0.0044886839900225	-0.0043497123955194	0.0043497123955194	-0.0042572242686903	0.0042572242686903	False
ITSN1	0.0044886386266279	0.0044886386266279	0.0046192994773565	0.0046192994773565	0.0062334558873323	0.0062334558873323	False
TNIK	-0.0044877186567811	0.0044877186567811	-0.0042012750165394	0.0042012750165394	-0.0041527287410357	0.0041527287410357	False
VHL	-0.004484431728774	0.004484431728774	-0.0058160797030763	0.0058160797030763	-0.0062439957911881	0.0062439957911881	False
PNPLA4	-0.0044834953575611	0.0044834953575611	-0.0040637461389252	0.0040637461389252	-0.0049200287881158	0.0049200287881158	False
CHCHD1	0.0044830844074538	0.0044830844074538	0.00446357426757	0.00446357426757	0.0044475754208363	0.0044475754208363	False
CIRBP	-0.0044812317615322	0.0044812317615322	-0.0051611889432339	0.0051611889432339	-0.0047358072655013	0.0047358072655013	False
TC2N	-0.0044792211880267	0.0044792211880267	-0.0049043933214102	0.0049043933214102	-0.0048248330501899	0.0048248330501899	False
TSPO	0.0044790447238815	0.0044790447238815	0.0046236069708242	0.0046236069708242	0.0045126338007518	0.0045126338007518	False
ACAA1	0.004478707929893	0.004478707929893	0.0046095394356916	0.0046095394356916	0.00498477036893	0.00498477036893	False
TRAF5	-0.0044786224146199	0.0044786224146199	-0.0035653710900895	0.0035653710900895	-0.0044893889511387	0.0044893889511387	False
KLHL3	-0.0044783569424363	0.0044783569424363	-0.0043601542661467	0.0043601542661467	-0.004196163271947	0.004196163271947	False
CHRAC1	-0.0044760505944403	0.0044760505944403	-0.0048600857190041	0.0048600857190041	-0.0047727023354582	0.0047727023354582	False
B3GNT5	0.0044733595045475	0.0044733595045475	0.0047262340374847	0.0047262340374847	0.0050700155989361	0.0050700155989361	False
ENO1	0.0044721537949595	0.0044721537949595	0.0035220608761111	0.0035220608761111	0.0056394504719213	0.0056394504719213	False
MYO9B	-0.0044718583878006	0.0044718583878006	-0.0036724729535941	0.0036724729535941	-0.00463556487105	0.00463556487105	False
C15orf39	-0.0044715356265173	0.0044715356265173	-0.0040606700731941	0.0040606700731941	-0.006047374786295	0.006047374786295	False
FAM50B	-0.004470209188231	0.004470209188231	-0.0049379838281775	0.0049379838281775	-0.0044997492475693	0.0044997492475693	False
PTEN	0.0044701017710079	0.0044701017710079	0.004586063803177	0.004586063803177	0.0045455463189491	0.0045455463189491	False
GON4L	-0.0044677729687477	0.0044677729687477	-0.0044896466094628	0.0044896466094628	-0.0039467384538732	0.0039467384538732	False
RALGAPA2	0.004465815229919	0.004465815229919	0.0046662059312221	0.0046662059312221	0.0042689780586307	0.0042689780586307	False
STAB1	0.0044629837007079	0.0044629837007079	0.0041720626571967	0.0041720626571967	0.0051477914584269	0.0051477914584269	False
GRK6	0.0044629750077524	0.0044629750077524	0.0046338358751714	0.0046338358751714	0.0044272329330053	0.0044272329330053	False
ZBTB4	-0.0044629040316408	0.0044629040316408	-0.0042513083737202	0.0042513083737202	-0.0046187090869908	0.0046187090869908	False
PPCDC	-0.0044614385175872	0.0044614385175872	-0.0032604640080099	0.0032604640080099	-0.0049105586104573	0.0049105586104573	False
