task_id	task_name	train_dataset	test_dataset	reference_size	reference_fraction	repeat	n_samples	n_positive	n_negative	strategy	preprocessing_method	external_reference_strategy	roc_auc	average_precision	balanced_accuracy	brier_score	predicted_positive_rate	median_score_negative	median_score_positive
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	10	0.12658227848101267	47	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930385944297565	0.9230769230769231	0.062473135071036	0.4177215189873418	0.00017200768896135076	0.9987551945820458
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	10	0.12658227848101267	48	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9903846153846154	0.9918080379184361	0.9230769230769231	0.06212607699642714	0.4177215189873418	0.00017530033965940038	0.9989662964785258
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	10	0.12658227848101267	49	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9865384615384615	0.9893496955410653	0.9358974358974359	0.05929464021541634	0.43037974683544306	0.0005619471154345657	0.9949451831863673
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	0	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.985897435897436	0.9893518975675587	0.9487179487179487	0.04357215266938227	0.4430379746835443	0.002344530753560182	0.9990856774650392
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	1	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9952100744783673	0.9493589743589743	0.03379381342268547	0.4936708860759494	0.011710315258997406	0.9999984753095811
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	2	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.992948717948718	0.9939102564102565	0.9615384615384616	0.028367909280073222	0.45569620253164556	0.004032256242795495	0.9999829646090396
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	3	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9615384615384616	0.031146442137919318	0.45569620253164556	0.0076409216321194785	0.9999422066993257
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	4	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.985897435897436	0.9896435385546095	0.8974358974358974	0.07221019161827057	0.3924050632911392	0.00012674678505681167	0.9964542201652602
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	5	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9950638518719244	0.9493589743589743	0.033966776000484845	0.4936708860759494	0.0303002328140511	0.9999825270261066
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	6	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995804195804196	0.9615384615384616	0.028364489000074163	0.45569620253164556	0.004681125326108768	0.9997442152833
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	7	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.9956175617279598	0.9615384615384616	0.03730631368767574	0.45569620253164556	0.002356313874985416	0.9996070844717275
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	8	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9865384615384615	0.9896651807755789	0.9490384615384615	0.03328472451083979	0.46835443037974683	0.003917762361291512	0.9999957719935257
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	9	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9929487179487179	0.9935471683532187	0.9487179487179487	0.0425998448934423	0.4430379746835443	0.0019181152124345935	0.9996926387730053
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	10	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995738615704583	0.9743589743589743	0.02777524670947652	0.46835443037974683	0.004461914823600015	0.9999898356612394
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	11	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9102564102564102	0.06386701901776702	0.4050632911392405	0.00038443422353965755	0.9962578444521127
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	12	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.9956175617279598	0.9230769230769231	0.059318859663461475	0.4177215189873418	0.0007855490031226347	0.9968612601044443
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	13	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9493589743589743	0.03387931811271348	0.4936708860759494	0.013304074154156506	0.9999993438584747
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	14	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9807692307692307	0.9864750633981404	0.9615384615384616	0.04447755245461728	0.45569620253164556	0.0005856827097026501	0.9997262460963316
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	15	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9951294319715374	0.9615384615384616	0.0375834913971259	0.45569620253164556	0.0009818731503758585	0.9996903029132599
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	16	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9929487179487179	0.9935471683532187	0.9368589743589744	0.03849117045001502	0.5063291139240507	0.021863251125716056	0.9999978497048193
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	17	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.989102564102564	0.9907757204965021	0.9230769230769231	0.05701860041162636	0.4177215189873418	0.000629607117655866	0.999023403425761
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	18	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9878205128205128	0.9906646199329128	0.8846153846153846	0.09985069507542127	0.379746835443038	3.681124462122052e-05	0.9807915210945306
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	19	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9897435897435898	0.9912422080843134	0.9368589743589744	0.04136227275591641	0.5063291139240507	0.030556543253738293	0.9999963537978643
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	20	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9618589743589743	0.030717975423796704	0.4810126582278481	0.006130493102603276	0.9999886952300802
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	21	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9951294319715374	0.9615384615384616	0.04056693202891221	0.45569620253164556	0.0012130018352212932	0.9994576027602157
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	22	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9916666666666667	0.9926413712517693	0.9496794871794871	0.04921425633975124	0.5189873417721519	0.04024834533793376	0.9999999148515258
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	23	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9952991452991454	0.9743589743589743	0.026424470306498096	0.46835443037974683	0.0054728449822392024	0.9999925517717427
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	24	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9852564102564103	0.9887860677334362	0.9102564102564102	0.05965678082317174	0.4050632911392405	0.00012619345197247827	0.9989328991990514
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	25	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9947050239733168	0.9496794871794871	0.03995170316153838	0.5189873417721519	0.03760683806756522	0.9999988207948699
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	26	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9967948717948718	0.9968864468864469	0.95	0.04597855307925257	0.5443037974683544	0.033762284546601684	0.9999999995232702
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	27	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9952991452991454	0.9618589743589743	0.027728702145386374	0.4810126582278481	0.004581403061211259	0.9999909272696109
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	28	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9487179487179487	0.04556475061654974	0.4430379746835443	0.0012391886382322964	0.9990201570362321
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	29	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9618589743589743	0.030204804198168508	0.4810126582278481	0.014540331882168807	0.9999699342877586
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	30	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9910256410256411	0.9922162011837422	0.9368589743589744	0.04048702304217529	0.5063291139240507	0.02945098736365029	0.9999992880494204
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	31	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9618589743589743	0.03330195759445957	0.4810126582278481	0.008931202319075415	0.9999865092737175
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	32	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9946442446442448	0.9493589743589743	0.031166276864014276	0.4936708860759494	0.007876375779901655	0.9999974828926952
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	33	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9358974358974359	0.05058957024057754	0.43037974683544306	0.0006521278913413432	0.9991503052908295
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	34	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9846153846153847	0.988866124459345	0.8974358974358974	0.0692654836170168	0.3924050632911392	8.505526634478632e-05	0.9984541512052104
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	35	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9865384615384615	0.9896651807755789	0.9496794871794871	0.04292874385563089	0.5189873417721519	0.024153989967363024	0.9999995779114333
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	36	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9615384615384616	0.03352288807946727	0.45569620253164556	0.0050149331708233096	0.9998105207566842
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	37	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9952100744783673	0.9618589743589743	0.029149111892733687	0.4810126582278481	0.011566312145947475	0.9999607033421813
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	38	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9952100744783673	0.9493589743589743	0.032767939504606054	0.4936708860759494	0.021381945186002085	0.9999985428470811
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	39	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.8974358974358974	0.0690564709831903	0.3924050632911392	0.00025750153444939667	0.9973582363274195
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	40	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9903846153846154	0.9918080379184361	0.9493589743589743	0.03835709833437612	0.4936708860759494	0.021773444367612436	0.9999974849520236
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	41	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.985897435897436	0.9894608315660949	0.9615384615384616	0.035714363224996847	0.45569620253164556	0.0013569536054660056	0.9999014239322963
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	42	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995804195804196	0.9371794871794872	0.04552133294237239	0.5316455696202531	0.04275579828690463	0.9999999717863838
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	43	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9929487179487179	0.9935471683532187	0.9618589743589743	0.033731045940533645	0.4810126582278481	0.005979454782767676	0.999991935282899
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	44	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.989102564102564	0.9913507262793965	0.9615384615384616	0.038080438701284955	0.45569620253164556	0.0016272341747433372	0.999385521192586
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	45	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.9956175617279598	0.9496794871794871	0.03758165015586449	0.5189873417721519	0.04571644282567289	0.9999997625833825
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	46	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9358974358974359	0.050890311521167256	0.43037974683544306	0.0005018143255977609	0.9990077305122211
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	47	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9910256410256411	0.9924021592442646	0.9615384615384616	0.030599262968818427	0.45569620253164556	0.004999233423346136	0.999803706383773
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	48	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995804195804196	0.9102564102564102	0.05758878981980087	0.4050632911392405	0.0002947211450994217	0.9982008723656364
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	20	0.25316455696202533	49	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9947050239733168	0.9493589743589743	0.03413754767741399	0.4936708860759494	0.02131947518595868	0.999998563005405
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	0	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9916666666666667	0.9928909650164007	0.9615384615384616	0.030842209949165967	0.45569620253164556	0.004018755921582276	0.9999742507412721
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	1	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9910256410256411	0.9922162011837422	0.9618589743589743	0.03077318445996436	0.4810126582278481	0.019180601578850154	0.9999712737851184
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	2	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9948717948717949	0.9951294319715374	0.9615384615384616	0.03306455629611797	0.45569620253164556	0.003353646310852025	0.9997967482719847
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	3	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9910256410256411	0.9922162011837422	0.9493589743589743	0.035529168298862934	0.4936708860759494	0.026100381874913252	0.999994221548813
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	4	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9615384615384616	0.03157180748082984	0.45569620253164556	0.0028116804660059556	0.9999661129569569
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	5	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.992948717948718	0.9937593974957755	0.9615384615384616	0.030106152785081115	0.45569620253164556	0.009244837224850599	0.9998847758360678
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	6	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9490384615384615	0.03277009013497711	0.46835443037974683	0.010123659901766283	0.9999555759410919
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	7	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9929487179487179	0.9935471683532187	0.9615384615384616	0.030717131122209078	0.45569620253164556	0.005657346802047432	0.999944537129046
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	8	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9615384615384616	0.030619251206178418	0.45569620253164556	0.006333311030686944	0.9998898986974312
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	9	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9493589743589743	0.032239190260534754	0.4936708860759494	0.022995565323984363	0.9999861690313332
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	10	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9615384615384616	0.04056744466592124	0.45569620253164556	0.0017383055471885379	0.9992966773941074
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	11	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9618589743589743	0.030120995000010874	0.4810126582278481	0.017644965799565385	0.9999759010185681
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	12	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995804195804196	0.9615384615384616	0.02863798055595927	0.45569620253164556	0.0053299470738885045	0.9998737110150815
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	13	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9933161350844278	0.9618589743589743	0.029277667589525762	0.4810126582278481	0.008491857880368919	0.999964286260155
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	14	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9230769230769231	0.05467854811421702	0.4177215189873418	0.0007425833868635047	0.9977823435766086
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	15	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9916666666666667	0.9926413712517693	0.9615384615384616	0.04284173791215952	0.45569620253164556	0.001466401876051383	0.9990465721253745
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	16	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9929487179487179	0.9935471683532187	0.9493589743589743	0.03431360883188063	0.4936708860759494	0.01443689871336707	0.9999969321364544
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	17	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9916666666666667	0.9926413712517693	0.9615384615384616	0.038095367413487694	0.45569620253164556	0.002682798263578039	0.9995144721632222
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	18	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9615384615384616	0.03185486800131394	0.45569620253164556	0.0070090607476081986	0.9999156513865555
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	19	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.992948717948718	0.9937593974957755	0.9615384615384616	0.032342907914735576	0.45569620253164556	0.004884220307603241	0.9997923257438032
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	20	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9615384615384616	0.03314352625057877	0.45569620253164556	0.0037499816258776747	0.9998586875476302
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	21	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9897435897435897	0.9914158810556909	0.9493589743589743	0.03676536132344122	0.4936708860759494	0.01947540313830291	0.9999933980335778
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	22	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9358974358974359	0.05389705788847799	0.43037974683544306	0.0010820069627630697	0.9974946157677018
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	23	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9618589743589743	0.03156876149231475	0.4810126582278481	0.012487129972918069	0.9999764241143175
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	24	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.992948717948718	0.9937593974957755	0.9615384615384616	0.031754222594225855	0.45569620253164556	0.004167369500627632	0.9998466428823225
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	25	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9496794871794871	0.04073820373413321	0.5189873417721519	0.027831729188542202	0.9999997085233111
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	26	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9615384615384616	0.040816367737555065	0.45569620253164556	0.00115505011908005	0.9995293091951283
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	27	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9955128205128205	0.995804195804196	0.9615384615384616	0.03910789165200005	0.45569620253164556	0.0013458837148687419	0.9994450837344728
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	28	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.992948717948718	0.9937593974957755	0.9615384615384616	0.034146118138214304	0.45569620253164556	0.002722202553983283	0.9997634121101427
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	29	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9947050239733168	0.9615384615384616	0.029196206373404247	0.45569620253164556	0.005343431268073179	0.9999736969845088
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	30	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307691	0.9948160535117058	0.9615384615384616	0.028763022776680185	0.45569620253164556	0.009381855308439773	0.9998311265662582
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	31	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9884615384615384	0.990675962446738	0.9368589743589744	0.03789697040155136	0.5063291139240507	0.024737024202555857	0.9999973443242063
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	32	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9935897435897436	0.9940302601406582	0.9618589743589743	0.03062469006291041	0.4810126582278481	0.011693497744079562	0.999974913363808
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	33	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9878205128205128	0.9903265564369546	0.9615384615384616	0.039001811701929484	0.45569620253164556	0.00174258516496728	0.999509911666576
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	34	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9903846153846154	0.9918080379184361	0.9615384615384616	0.03299755848892078	0.45569620253164556	0.0038247208149820534	0.9997708051437199
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	35	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9923076923076923	0.9930846336631168	0.9493589743589743	0.03168954477527617	0.4936708860759494	0.012492175561416314	0.9999945210526403
task_a	sepsis_or_shock_vs_healthy	GSE65682	GSE154918	40	0.5063291139240507	36	79	39	40	robust_scale_external_adaptive_reference_subset	cohort_robust_scale	external_subset_adaptive	0.9942307692307693	0.9945353106457088	0.9615384615384616	0.03291892305936677	0.45569620253164556	0.00531711698032125	0.9997026887822924
