task_id	task_name	method	strategy	preprocessing_method	external_reference_strategy	evaluation_type	dataset_id	threshold_type	n_samples	n_positive	n_negative	threshold	tp	tn	fp	fn	sensitivity	specificity	ppv	npv	balanced_accuracy	observed_positive_rate	predicted_positive_rate
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.88	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.89	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.9	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.91	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.92	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.93	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.94	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.95	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.96	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.97	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.98	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	0.99	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE154918	grid	79	39	40	1.0	0	40	0	39	0.0	1.0		0.5063291139240507	0.5	0.4936708860759494	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.0	10	0	20	0	1.0	0.0	0.3333333333333333		0.5	0.3333333333333333	1.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.01	6	20	0	4	0.6	1.0	1.0	0.8333333333333334	0.8	0.3333333333333333	0.2
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.02	6	20	0	4	0.6	1.0	1.0	0.8333333333333334	0.8	0.3333333333333333	0.2
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.03	6	20	0	4	0.6	1.0	1.0	0.8333333333333334	0.8	0.3333333333333333	0.2
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.04	5	20	0	5	0.5	1.0	1.0	0.8	0.75	0.3333333333333333	0.16666666666666666
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.05	5	20	0	5	0.5	1.0	1.0	0.8	0.75	0.3333333333333333	0.16666666666666666
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.06	5	20	0	5	0.5	1.0	1.0	0.8	0.75	0.3333333333333333	0.16666666666666666
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.07	5	20	0	5	0.5	1.0	1.0	0.8	0.75	0.3333333333333333	0.16666666666666666
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.08	4	20	0	6	0.4	1.0	1.0	0.7692307692307693	0.7	0.3333333333333333	0.13333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.09	4	20	0	6	0.4	1.0	1.0	0.7692307692307693	0.7	0.3333333333333333	0.13333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.1	4	20	0	6	0.4	1.0	1.0	0.7692307692307693	0.7	0.3333333333333333	0.13333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.11	4	20	0	6	0.4	1.0	1.0	0.7692307692307693	0.7	0.3333333333333333	0.13333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.12	4	20	0	6	0.4	1.0	1.0	0.7692307692307693	0.7	0.3333333333333333	0.13333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.13	3	20	0	7	0.3	1.0	1.0	0.7407407407407407	0.65	0.3333333333333333	0.1
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.14	3	20	0	7	0.3	1.0	1.0	0.7407407407407407	0.65	0.3333333333333333	0.1
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.15	3	20	0	7	0.3	1.0	1.0	0.7407407407407407	0.65	0.3333333333333333	0.1
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.16	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.17	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.18	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.19	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.2	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.21	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.22	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.23	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.24	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.25	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.26	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.27	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.28	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.29	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.3	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.31	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.32	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.33	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.34	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.35	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.36	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.37	2	20	0	8	0.2	1.0	1.0	0.7142857142857143	0.6	0.3333333333333333	0.06666666666666667
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.38	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.39	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.4	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.41	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.42	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.43	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.44	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.45	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.46	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.47	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.48	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.49	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.5	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.51	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.52	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.53	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.54	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.55	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.56	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.57	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.58	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.59	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.6	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.61	1	20	0	9	0.1	1.0	1.0	0.6896551724137931	0.55	0.3333333333333333	0.03333333333333333
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.62	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.63	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.64	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.65	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.66	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.67	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.68	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.69	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.7	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.71	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.72	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.73	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.74	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.75	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.76	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.77	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.78	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.79	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.8	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.81	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.82	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.83	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.84	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.85	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.86	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.87	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.88	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.89	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.9	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.91	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.92	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.93	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.94	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.95	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.96	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.97	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.98	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
task_a	sepsis_or_shock_vs_healthy	robust_scale_train_only	robust_scale_train_only	cohort_robust_scale	training_only	external	GSE28750	grid	30	10	20	0.99	0	20	0	10	0.0	1.0		0.6666666666666666	0.5	0.3333333333333333	0.0
